time,lat,lon,elev
2019-12-21 15:00:00,-89.929,-31.754,
2019-12-21 15:00:01,-89.85700000000001,-31.754,
2019-12-21 15:00:02,-89.786,-31.754,
2019-12-21 15:00:03,-89.714,-31.754,
2019-12-21 15:00:04,-89.64299999999999,-31.754,
2019-12-21 15:00:05,-89.571,-31.754,
2019-12-21 15:00:06,-89.5,-31.754,
2019-12-21 15:00:07,-89.428,-31.755,
2019-12-21 15:00:08,-89.35700000000001,-31.755,
2019-12-21 15:00:09,-89.285,-31.755,
2019-12-21 15:00:10,-89.214,-31.755,
2019-12-21 15:00:11,-89.14200000000002,-31.755,
2019-12-21 15:00:12,-89.071,-31.755,
2019-12-21 15:00:13,-89.0,-31.755,
2019-12-21 15:00:14,-88.928,-31.756,
2019-12-21 15:00:15,-88.85700000000001,-31.756,
2019-12-21 15:00:16,-88.785,-31.756,
2019-12-21 15:00:17,-88.714,-31.756,
2019-12-21 15:00:18,-88.64200000000002,-31.756,
2019-12-21 15:00:19,-88.571,-31.756,
2019-12-21 15:00:20,-88.499,-31.756,
2019-12-21 15:00:21,-88.428,-31.757,
2019-12-21 15:00:22,-88.35600000000002,-31.757,
2019-12-21 15:00:23,-88.285,-31.757,
2019-12-21 15:00:24,-88.214,-31.757,
2019-12-21 15:00:25,-88.14200000000002,-31.757,
2019-12-21 15:00:26,-88.071,-31.757,
2019-12-21 15:00:27,-87.999,-31.757,
2019-12-21 15:00:28,-87.928,-31.758000000000006,
2019-12-21 15:00:29,-87.85600000000002,-31.758000000000006,
2019-12-21 15:00:30,-87.785,-31.758000000000006,
2019-12-21 15:00:31,-87.714,-31.758000000000006,
2019-12-21 15:00:32,-87.64200000000002,-31.758000000000006,
2019-12-21 15:00:33,-87.571,-31.758000000000006,
2019-12-21 15:00:34,-87.499,-31.759,
2019-12-21 15:00:35,-87.428,-31.759,
2019-12-21 15:00:36,-87.35600000000002,-31.759,
2019-12-21 15:00:37,-87.285,-31.759,
2019-12-21 15:00:38,-87.214,-31.759,
2019-12-21 15:00:39,-87.14200000000002,-31.759,
2019-12-21 15:00:40,-87.071,-31.759,
2019-12-21 15:00:41,-86.999,-31.76,
2019-12-21 15:00:42,-86.928,-31.76,
2019-12-21 15:00:43,-86.85700000000001,-31.76,
2019-12-21 15:00:44,-86.785,-31.76,
2019-12-21 15:00:45,-86.714,-31.76,
2019-12-21 15:00:46,-86.64299999999999,-31.76,
2019-12-21 15:00:47,-86.571,-31.76,
2019-12-21 15:00:48,-86.5,-31.761,
2019-12-21 15:00:49,-86.429,-31.761,
2019-12-21 15:00:50,-86.35700000000001,-31.761,
2019-12-21 15:00:51,-86.286,-31.761,
2019-12-21 15:00:52,-86.214,-31.761,
2019-12-21 15:00:53,-86.14299999999999,-31.761,
2019-12-21 15:00:54,-86.072,-31.761,
2019-12-21 15:00:55,-86.0,-31.762,
2019-12-21 15:00:56,-85.929,-31.762,
2019-12-21 15:00:57,-85.85799999999998,-31.762,
2019-12-21 15:00:58,-85.787,-31.762,
2019-12-21 15:00:59,-85.715,-31.762,
2019-12-21 15:01:00,-85.64399999999998,-31.762,
2019-12-21 15:01:01,-85.573,-31.762,
2019-12-21 15:01:02,-85.501,-31.763,
2019-12-21 15:01:03,-85.43,-31.763,
2019-12-21 15:01:04,-85.359,-31.763,
2019-12-21 15:01:05,-85.287,-31.763,
2019-12-21 15:01:06,-85.21600000000002,-31.763,
2019-12-21 15:01:07,-85.145,-31.763,
2019-12-21 15:01:08,-85.074,-31.764,
2019-12-21 15:01:09,-85.00200000000002,-31.764,
2019-12-21 15:01:10,-84.931,-31.764,
2019-12-21 15:01:11,-84.86,-31.764,
2019-12-21 15:01:12,-84.789,-31.764,
2019-12-21 15:01:13,-84.71799999999998,-31.764,
2019-12-21 15:01:14,-84.646,-31.764,
2019-12-21 15:01:15,-84.575,-31.765,
2019-12-21 15:01:16,-84.50399999999998,-31.765,
2019-12-21 15:01:17,-84.43299999999998,-31.765,
2019-12-21 15:01:18,-84.361,-31.765,
2019-12-21 15:01:19,-84.29,-31.765,
2019-12-21 15:01:20,-84.219,-31.765,
2019-12-21 15:01:21,-84.148,-31.765,
2019-12-21 15:01:22,-84.07700000000001,-31.766,
2019-12-21 15:01:23,-84.006,-31.766,
2019-12-21 15:01:24,-83.935,-31.766,
2019-12-21 15:01:25,-83.863,-31.766,
2019-12-21 15:01:26,-83.792,-31.766,
2019-12-21 15:01:27,-83.721,-31.766,
2019-12-21 15:01:28,-83.65,-31.767,
2019-12-21 15:01:29,-83.579,-31.767,
2019-12-21 15:01:30,-83.508,-31.767,
2019-12-21 15:01:31,-83.43700000000003,-31.767,
2019-12-21 15:01:32,-83.366,-31.767,
2019-12-21 15:01:33,-83.295,-31.767,
2019-12-21 15:01:34,-83.223,-31.767,
2019-12-21 15:01:35,-83.152,-31.768,
2019-12-21 15:01:36,-83.081,-31.768,
2019-12-21 15:01:37,-83.01,-31.768,
2019-12-21 15:01:38,-82.939,-31.768,
2019-12-21 15:01:39,-82.868,-31.768,
2019-12-21 15:01:40,-82.79700000000003,-31.768,
2019-12-21 15:01:41,-82.726,-31.768,
2019-12-21 15:01:42,-82.655,-31.769,
2019-12-21 15:01:43,-82.584,-31.769,
2019-12-21 15:01:44,-82.51299999999998,-31.769,
2019-12-21 15:01:45,-82.44200000000002,-31.769,
2019-12-21 15:01:46,-82.37100000000002,-31.769,
2019-12-21 15:01:47,-82.3,-31.769,
2019-12-21 15:01:48,-82.229,-31.77,
2019-12-21 15:01:49,-82.15899999999998,-31.77,
2019-12-21 15:01:50,-82.088,-31.77,
2019-12-21 15:01:51,-82.01700000000002,-31.77,
2019-12-21 15:01:52,-81.946,-31.77,
2019-12-21 15:01:53,-81.875,-31.77,
2019-12-21 15:01:54,-81.804,-31.77,
2019-12-21 15:01:55,-81.733,-31.771,
2019-12-21 15:01:56,-81.66199999999998,-31.771,
2019-12-21 15:01:57,-81.59100000000002,-31.771,
2019-12-21 15:01:58,-81.521,-31.771,
2019-12-21 15:01:59,-81.45,-31.771,
2019-12-21 15:02:00,-81.37899999999998,-31.771,
2019-12-21 15:02:01,-81.308,-31.771,
2019-12-21 15:02:02,-81.237,-31.772,
2019-12-21 15:02:03,-81.167,-31.772,
2019-12-21 15:02:04,-81.096,-31.772,
2019-12-21 15:02:05,-81.025,-31.772,
2019-12-21 15:02:06,-80.954,-31.772,
2019-12-21 15:02:07,-80.884,-31.772,
2019-12-21 15:02:08,-80.813,-31.773000000000003,
2019-12-21 15:02:09,-80.742,-31.773000000000003,
2019-12-21 15:02:10,-80.671,-31.773000000000003,
2019-12-21 15:02:11,-80.601,-31.773000000000003,
2019-12-21 15:02:12,-80.53,-31.773000000000003,
2019-12-21 15:02:13,-80.459,-31.773000000000003,
2019-12-21 15:02:14,-80.389,-31.773000000000003,
2019-12-21 15:02:15,-80.318,-31.774,
2019-12-21 15:02:16,-80.247,-31.774,
2019-12-21 15:02:17,-80.17699999999998,-31.774,
2019-12-21 15:02:18,-80.10600000000002,-31.774,
2019-12-21 15:02:19,-80.036,-31.774,
2019-12-21 15:02:20,-79.965,-31.774,
2019-12-21 15:02:21,-79.89399999999998,-31.775,
2019-12-21 15:02:22,-79.824,-31.775,
2019-12-21 15:02:23,-79.753,-31.775,
2019-12-21 15:02:24,-79.683,-31.775,
2019-12-21 15:02:25,-79.612,-31.775,
2019-12-21 15:02:26,-79.542,-31.775,
2019-12-21 15:02:27,-79.471,-31.775,
2019-12-21 15:02:28,-79.40100000000002,-31.776,
2019-12-21 15:02:29,-79.33,-31.776,
2019-12-21 15:02:30,-79.26,-31.776,
2019-12-21 15:02:31,-79.189,-31.776,
2019-12-21 15:02:32,-79.119,-31.776,
2019-12-21 15:02:33,-79.048,-31.776,
2019-12-21 15:02:34,-78.97800000000002,-31.777,
2019-12-21 15:02:35,-78.908,-31.777,
2019-12-21 15:02:36,-78.837,-31.777,
2019-12-21 15:02:37,-78.767,-31.777,
2019-12-21 15:02:38,-78.697,-31.777,
2019-12-21 15:02:39,-78.626,-31.777,
2019-12-21 15:02:40,-78.556,-31.777,
2019-12-21 15:02:41,-78.486,-31.778,
2019-12-21 15:02:42,-78.415,-31.778,
2019-12-21 15:02:43,-78.345,-31.778,
2019-12-21 15:02:44,-78.275,-31.778,
2019-12-21 15:02:45,-78.204,-31.778,
2019-12-21 15:02:46,-78.134,-31.778,
2019-12-21 15:02:47,-78.064,-31.779,
2019-12-21 15:02:48,-77.994,-31.779,
2019-12-21 15:02:49,-77.92399999999998,-31.779,
2019-12-21 15:02:50,-77.85300000000002,-31.779,
2019-12-21 15:02:51,-77.783,-31.779,
2019-12-21 15:02:52,-77.71300000000002,-31.779,
2019-12-21 15:02:53,-77.643,-31.779,
2019-12-21 15:02:54,-77.57300000000002,-31.78,
2019-12-21 15:02:55,-77.503,-31.78,
2019-12-21 15:02:56,-77.433,-31.78,
2019-12-21 15:02:57,-77.363,-31.78,
2019-12-21 15:02:58,-77.292,-31.78,
2019-12-21 15:02:59,-77.222,-31.78,
2019-12-21 15:03:00,-77.152,-31.781,
2019-12-21 15:03:01,-77.082,-31.781,
2019-12-21 15:03:02,-77.012,-31.781,
2019-12-21 15:03:03,-76.942,-31.781,
2019-12-21 15:03:04,-76.872,-31.781,
2019-12-21 15:03:05,-76.80199999999998,-31.781,
2019-12-21 15:03:06,-76.733,-31.781,
2019-12-21 15:03:07,-76.663,-31.782,
2019-12-21 15:03:08,-76.593,-31.782,
2019-12-21 15:03:09,-76.523,-31.782,
2019-12-21 15:03:10,-76.453,-31.782,
2019-12-21 15:03:11,-76.383,-31.782,
2019-12-21 15:03:12,-76.313,-31.782,
2019-12-21 15:03:13,-76.243,-31.783,
2019-12-21 15:03:14,-76.17399999999998,-31.783,
2019-12-21 15:03:15,-76.104,-31.783,
2019-12-21 15:03:16,-76.03399999999998,-31.783,
2019-12-21 15:03:17,-75.964,-31.783,
2019-12-21 15:03:18,-75.895,-31.783,
2019-12-21 15:03:19,-75.825,-31.783,
2019-12-21 15:03:20,-75.755,-31.784,
2019-12-21 15:03:21,-75.685,-31.784,
2019-12-21 15:03:22,-75.616,-31.784,
2019-12-21 15:03:23,-75.546,-31.784,
2019-12-21 15:03:24,-75.476,-31.784,
2019-12-21 15:03:25,-75.407,-31.784,
2019-12-21 15:03:26,-75.337,-31.785,
2019-12-21 15:03:27,-75.268,-31.785,
2019-12-21 15:03:28,-75.19800000000002,-31.785,
2019-12-21 15:03:29,-75.12899999999998,-31.785,
2019-12-21 15:03:30,-75.059,-31.785,
2019-12-21 15:03:31,-74.99,-31.785,
2019-12-21 15:03:32,-74.92,-31.786,
2019-12-21 15:03:33,-74.851,-31.786,
2019-12-21 15:03:34,-74.781,-31.786,
2019-12-21 15:03:35,-74.712,-31.786,
2019-12-21 15:03:36,-74.642,-31.786,
2019-12-21 15:03:37,-74.57300000000002,-31.786,
2019-12-21 15:03:38,-74.503,-31.786,
2019-12-21 15:03:39,-74.434,-31.787,
2019-12-21 15:03:40,-74.365,-31.787,
2019-12-21 15:03:41,-74.295,-31.787,
2019-12-21 15:03:42,-74.226,-31.787,
2019-12-21 15:03:43,-74.157,-31.787,
2019-12-21 15:03:44,-74.08800000000002,-31.787,
2019-12-21 15:03:45,-74.018,-31.788,
2019-12-21 15:03:46,-73.949,-31.788,
2019-12-21 15:03:47,-73.88,-31.788,
2019-12-21 15:03:48,-73.811,-31.788,
2019-12-21 15:03:49,-73.741,-31.788,
2019-12-21 15:03:50,-73.672,-31.788,
2019-12-21 15:03:51,-73.60300000000002,-31.789,
2019-12-21 15:03:52,-73.53399999999998,-31.789,
2019-12-21 15:03:53,-73.465,-31.789,
2019-12-21 15:03:54,-73.396,-31.789,
2019-12-21 15:03:55,-73.327,-31.789,
2019-12-21 15:03:56,-73.258,-31.789,
2019-12-21 15:03:57,-73.189,-31.789,
2019-12-21 15:03:58,-73.12,-31.79,
2019-12-21 15:03:59,-73.051,-31.79,
2019-12-21 15:04:00,-72.982,-31.79,
2019-12-21 15:04:01,-72.913,-31.79,
2019-12-21 15:04:02,-72.844,-31.79,
2019-12-21 15:04:03,-72.775,-31.79,
2019-12-21 15:04:04,-72.706,-31.791,
2019-12-21 15:04:05,-72.637,-31.791,
2019-12-21 15:04:06,-72.568,-31.791,
2019-12-21 15:04:07,-72.5,-31.791,
2019-12-21 15:04:08,-72.431,-31.791,
2019-12-21 15:04:09,-72.362,-31.791,
2019-12-21 15:04:10,-72.293,-31.791,
2019-12-21 15:04:11,-72.225,-31.792,
2019-12-21 15:04:12,-72.156,-31.792,
2019-12-21 15:04:13,-72.087,-31.792,
2019-12-21 15:04:14,-72.018,-31.792,
2019-12-21 15:04:15,-71.95,-31.792,
2019-12-21 15:04:16,-71.881,-31.792,
2019-12-21 15:04:17,-71.813,-31.793000000000006,
2019-12-21 15:04:18,-71.744,-31.793000000000006,
2019-12-21 15:04:19,-71.675,-31.793000000000006,
2019-12-21 15:04:20,-71.607,-31.793000000000006,
2019-12-21 15:04:21,-71.538,-31.793000000000006,
2019-12-21 15:04:22,-71.47,-31.793000000000006,
2019-12-21 15:04:23,-71.40100000000002,-31.794,
2019-12-21 15:04:24,-71.333,-31.794,
2019-12-21 15:04:25,-71.264,-31.794,
2019-12-21 15:04:26,-71.196,-31.794,
2019-12-21 15:04:27,-71.128,-31.794,
2019-12-21 15:04:28,-71.059,-31.794,
2019-12-21 15:04:29,-70.991,-31.794,
2019-12-21 15:04:30,-70.923,-31.795,
2019-12-21 15:04:31,-70.854,-31.795,
2019-12-21 15:04:32,-70.786,-31.795,
2019-12-21 15:04:33,-70.718,-31.795,
2019-12-21 15:04:34,-70.65,-31.795,
2019-12-21 15:04:35,-70.581,-31.795,
2019-12-21 15:04:36,-70.513,-31.796,
2019-12-21 15:04:37,-70.445,-31.796,
2019-12-21 15:04:38,-70.377,-31.796,
2019-12-21 15:04:39,-70.309,-31.796,
2019-12-21 15:04:40,-70.241,-31.796,
2019-12-21 15:04:41,-70.172,-31.796,
2019-12-21 15:04:42,-70.104,-31.797,
2019-12-21 15:04:43,-70.036,-31.797,
2019-12-21 15:04:44,-69.968,-31.797,
2019-12-21 15:04:45,-69.9,-31.797,
2019-12-21 15:04:46,-69.832,-31.797,
2019-12-21 15:04:47,-69.764,-31.797,
2019-12-21 15:04:48,-69.697,-31.797,
2019-12-21 15:04:49,-69.62899999999999,-31.798,
2019-12-21 15:04:50,-69.561,-31.798,
2019-12-21 15:04:51,-69.493,-31.798,
2019-12-21 15:04:52,-69.425,-31.798,
2019-12-21 15:04:53,-69.357,-31.798,
2019-12-21 15:04:54,-69.289,-31.798,
2019-12-21 15:04:55,-69.222,-31.799,
2019-12-21 15:04:56,-69.154,-31.799,
2019-12-21 15:04:57,-69.086,-31.799,
2019-12-21 15:04:58,-69.01899999999999,-31.799,
2019-12-21 15:04:59,-68.95100000000001,-31.799,
2019-12-21 15:05:00,-68.883,-31.799,
2019-12-21 15:05:01,-68.816,-31.799,
2019-12-21 15:05:02,-68.748,-31.8,
2019-12-21 15:05:03,-68.681,-31.8,
2019-12-21 15:05:04,-68.613,-31.8,
2019-12-21 15:05:05,-68.545,-31.8,
2019-12-21 15:05:06,-68.47800000000001,-31.8,
2019-12-21 15:05:07,-68.411,-31.8,
2019-12-21 15:05:08,-68.343,-31.801,
2019-12-21 15:05:09,-68.27600000000001,-31.801,
2019-12-21 15:05:10,-68.208,-31.801,
2019-12-21 15:05:11,-68.141,-31.801,
2019-12-21 15:05:12,-68.074,-31.801,
2019-12-21 15:05:13,-68.006,-31.801,
2019-12-21 15:05:14,-67.939,-31.801,
2019-12-21 15:05:15,-67.872,-31.802,
2019-12-21 15:05:16,-67.804,-31.802,
2019-12-21 15:05:17,-67.737,-31.802,
2019-12-21 15:05:18,-67.67,-31.802,
2019-12-21 15:05:19,-67.60300000000001,-31.802,
2019-12-21 15:05:20,-67.536,-31.802,
2019-12-21 15:05:21,-67.469,-31.803,
2019-12-21 15:05:22,-67.40100000000001,-31.803,
2019-12-21 15:05:23,-67.334,-31.803,
2019-12-21 15:05:24,-67.267,-31.803,
2019-12-21 15:05:25,-67.2,-31.803,
2019-12-21 15:05:26,-67.133,-31.803,
2019-12-21 15:05:27,-67.066,-31.804,
2019-12-21 15:05:28,-66.999,-31.804,
2019-12-21 15:05:29,-66.932,-31.804,
2019-12-21 15:05:30,-66.866,-31.804,
2019-12-21 15:05:31,-66.79899999999999,-31.804,
2019-12-21 15:05:32,-66.732,-31.804,
2019-12-21 15:05:33,-66.665,-31.804,
2019-12-21 15:05:34,-66.598,-31.805,
2019-12-21 15:05:35,-66.532,-31.805,
2019-12-21 15:05:36,-66.465,-31.805,
2019-12-21 15:05:37,-66.398,-31.805,
2019-12-21 15:05:38,-66.331,-31.805,
2019-12-21 15:05:39,-66.265,-31.805,
2019-12-21 15:05:40,-66.19800000000001,-31.806,
2019-12-21 15:05:41,-66.131,-31.806,
2019-12-21 15:05:42,-66.065,-31.806,
2019-12-21 15:05:43,-65.998,-31.806,
2019-12-21 15:05:44,-65.932,-31.806,
2019-12-21 15:05:45,-65.865,-31.806,
2019-12-21 15:05:46,-65.79899999999999,-31.806,
2019-12-21 15:05:47,-65.732,-31.807,
2019-12-21 15:05:48,-65.666,-31.807,
2019-12-21 15:05:49,-65.6,-31.807,
2019-12-21 15:05:50,-65.533,-31.807,
2019-12-21 15:05:51,-65.467,-31.807,
2019-12-21 15:05:52,-65.40100000000001,-31.807,
2019-12-21 15:05:53,-65.334,-31.808000000000003,
2019-12-21 15:05:54,-65.268,-31.808000000000003,
2019-12-21 15:05:55,-65.202,-31.808000000000003,
2019-12-21 15:05:56,-65.13600000000001,-31.808000000000003,
2019-12-21 15:05:57,-65.069,-31.808000000000003,
2019-12-21 15:05:58,-65.003,-31.808000000000003,
2019-12-21 15:05:59,-64.937,-31.808000000000003,
2019-12-21 15:06:00,-64.87100000000001,-31.809,
2019-12-21 15:06:01,-64.805,-31.809,
2019-12-21 15:06:02,-64.73899999999999,-31.809,
2019-12-21 15:06:03,-64.673,-31.809,
2019-12-21 15:06:04,-64.607,-31.809,
2019-12-21 15:06:05,-64.541,-31.809,
2019-12-21 15:06:06,-64.475,-31.81,
2019-12-21 15:06:07,-64.40899999999999,-31.81,
2019-12-21 15:06:08,-64.343,-31.81,
2019-12-21 15:06:09,-64.277,-31.81,
2019-12-21 15:06:10,-64.212,-31.81,
2019-12-21 15:06:11,-64.146,-31.81,
2019-12-21 15:06:12,-64.08,-31.811,
2019-12-21 15:06:13,-64.014,-31.811,
2019-12-21 15:06:14,-63.949,-31.811,
2019-12-21 15:06:15,-63.883,-31.811,
2019-12-21 15:06:16,-63.817,-31.811,
2019-12-21 15:06:17,-63.752,-31.811,
2019-12-21 15:06:18,-63.68600000000001,-31.811,
2019-12-21 15:06:19,-63.62,-31.812,
2019-12-21 15:06:20,-63.555,-31.812,
2019-12-21 15:06:21,-63.489,-31.812,
2019-12-21 15:06:22,-63.424,-31.812,
2019-12-21 15:06:23,-63.358,-31.812,
2019-12-21 15:06:24,-63.293,-31.812,
2019-12-21 15:06:25,-63.228,-31.813,
2019-12-21 15:06:26,-63.162,-31.813,
2019-12-21 15:06:27,-63.097,-31.813,
2019-12-21 15:06:28,-63.032,-31.813,
2019-12-21 15:06:29,-62.966,-31.813,
2019-12-21 15:06:30,-62.901,-31.813,
2019-12-21 15:06:31,-62.83600000000001,-31.813,
2019-12-21 15:06:32,-62.771,-31.814,
2019-12-21 15:06:33,-62.705,-31.814,
2019-12-21 15:06:34,-62.64,-31.814,
2019-12-21 15:06:35,-62.575,-31.814,
2019-12-21 15:06:36,-62.51,-31.814,
2019-12-21 15:06:37,-62.445,-31.814,
2019-12-21 15:06:38,-62.38,-31.815,
2019-12-21 15:06:39,-62.315,-31.815,
2019-12-21 15:06:40,-62.25,-31.815,
2019-12-21 15:06:41,-62.185,-31.815,
2019-12-21 15:06:42,-62.12,-31.815,
2019-12-21 15:06:43,-62.055,-31.815,
2019-12-21 15:06:44,-61.99,-31.815,
2019-12-21 15:06:45,-61.926,-31.816,
2019-12-21 15:06:46,-61.861,-31.816,
2019-12-21 15:06:47,-61.79600000000001,-31.816,
2019-12-21 15:06:48,-61.731,-31.816,
2019-12-21 15:06:49,-61.667,-31.816,
2019-12-21 15:06:50,-61.602,-31.816,
2019-12-21 15:06:51,-61.537,-31.817,
2019-12-21 15:06:52,-61.473,-31.817,
2019-12-21 15:06:53,-61.408,-31.817,
2019-12-21 15:06:54,-61.344,-31.817,
2019-12-21 15:06:55,-61.279,-31.817,
2019-12-21 15:06:56,-61.215,-31.817,
2019-12-21 15:06:57,-61.15,-31.817,
2019-12-21 15:06:58,-61.08600000000001,-31.818,
2019-12-21 15:06:59,-61.021,-31.818,
2019-12-21 15:07:00,-60.957,-31.818,
2019-12-21 15:07:01,-60.893,-31.818,
2019-12-21 15:07:02,-60.828,-31.818,
2019-12-21 15:07:03,-60.764,-31.818,
2019-12-21 15:07:04,-60.7,-31.819000000000006,
2019-12-21 15:07:05,-60.635,-31.819000000000006,
2019-12-21 15:07:06,-60.57100000000001,-31.819000000000006,
2019-12-21 15:07:07,-60.507,-31.819000000000006,
2019-12-21 15:07:08,-60.44300000000001,-31.819000000000006,
2019-12-21 15:07:09,-60.379,-31.819000000000006,
2019-12-21 15:07:10,-60.315,-31.82,
2019-12-21 15:07:11,-60.25100000000001,-31.82,
2019-12-21 15:07:12,-60.187,-31.82,
2019-12-21 15:07:13,-60.12300000000001,-31.82,
2019-12-21 15:07:14,-60.059,-31.82,
2019-12-21 15:07:15,-59.995,-31.82,
2019-12-21 15:07:16,-59.931,-31.82,
2019-12-21 15:07:17,-59.867,-31.821,
2019-12-21 15:07:18,-59.803,-31.821,
2019-12-21 15:07:19,-59.739,-31.821,
2019-12-21 15:07:20,-59.676,-31.821,
2019-12-21 15:07:21,-59.612,-31.821,
2019-12-21 15:07:22,-59.548,-31.821,
2019-12-21 15:07:23,-59.485,-31.822,
2019-12-21 15:07:24,-59.42100000000001,-31.822,
2019-12-21 15:07:25,-59.357,-31.822,
2019-12-21 15:07:26,-59.294,-31.822,
2019-12-21 15:07:27,-59.23,-31.822,
2019-12-21 15:07:28,-59.167,-31.822,
2019-12-21 15:07:29,-59.103,-31.822,
2019-12-21 15:07:30,-59.04,-31.823,
2019-12-21 15:07:31,-58.976000000000006,-31.823,
2019-12-21 15:07:32,-58.913,-31.823,
2019-12-21 15:07:33,-58.85,-31.823,
2019-12-21 15:07:34,-58.786,-31.823,
2019-12-21 15:07:35,-58.723,-31.823,
2019-12-21 15:07:36,-58.66,-31.824,
2019-12-21 15:07:37,-58.596,-31.824,
2019-12-21 15:07:38,-58.533,-31.824,
2019-12-21 15:07:39,-58.47,-31.824,
2019-12-21 15:07:40,-58.407,-31.824,
2019-12-21 15:07:41,-58.344,-31.824,
2019-12-21 15:07:42,-58.28100000000001,-31.824,
2019-12-21 15:07:43,-58.218,-31.825,
2019-12-21 15:07:44,-58.155,-31.825,
2019-12-21 15:07:45,-58.092,-31.825,
2019-12-21 15:07:46,-58.029,-31.825,
2019-12-21 15:07:47,-57.966,-31.825,
2019-12-21 15:07:48,-57.903,-31.825,
2019-12-21 15:07:49,-57.84,-31.826,
2019-12-21 15:07:50,-57.777,-31.826,
2019-12-21 15:07:51,-57.714,-31.826,
2019-12-21 15:07:52,-57.652,-31.826,
2019-12-21 15:07:53,-57.589,-31.826,
2019-12-21 15:07:54,-57.526,-31.826,
2019-12-21 15:07:55,-57.463,-31.826,
2019-12-21 15:07:56,-57.401,-31.827,
2019-12-21 15:07:57,-57.338,-31.827,
2019-12-21 15:07:58,-57.276,-31.827,
2019-12-21 15:07:59,-57.213,-31.827,
2019-12-21 15:08:00,-57.151,-31.827,
2019-12-21 15:08:01,-57.088,-31.827,
2019-12-21 15:08:02,-57.026,-31.828000000000007,
2019-12-21 15:08:03,-56.963,-31.828000000000007,
2019-12-21 15:08:04,-56.901,-31.828000000000007,
2019-12-21 15:08:05,-56.838,-31.828000000000007,
2019-12-21 15:08:06,-56.776,-31.828000000000007,
2019-12-21 15:08:07,-56.714,-31.828000000000007,
2019-12-21 15:08:08,-56.652,-31.828000000000007,
2019-12-21 15:08:09,-56.589,-31.829,
2019-12-21 15:08:10,-56.527,-31.829,
2019-12-21 15:08:11,-56.465,-31.829,
2019-12-21 15:08:12,-56.403,-31.829,
2019-12-21 15:08:13,-56.341,-31.829,
2019-12-21 15:08:14,-56.279,-31.829,
2019-12-21 15:08:15,-56.217,-31.83,
2019-12-21 15:08:16,-56.155,-31.83,
2019-12-21 15:08:17,-56.093,-31.83,
2019-12-21 15:08:18,-56.03100000000001,-31.83,
2019-12-21 15:08:19,-55.969,-31.83,
2019-12-21 15:08:20,-55.907,-31.83,
2019-12-21 15:08:21,-55.845,-31.83,
2019-12-21 15:08:22,-55.784,-31.831,
2019-12-21 15:08:23,-55.722,-31.831,
2019-12-21 15:08:24,-55.66,-31.831,
2019-12-21 15:08:25,-55.598,-31.831,
2019-12-21 15:08:26,-55.537,-31.831,
2019-12-21 15:08:27,-55.475,-31.831,
2019-12-21 15:08:28,-55.413,-31.832,
2019-12-21 15:08:29,-55.352,-31.832,
2019-12-21 15:08:30,-55.29,-31.832,
2019-12-21 15:08:31,-55.229,-31.832,
2019-12-21 15:08:32,-55.167,-31.832,
2019-12-21 15:08:33,-55.106,-31.832,
2019-12-21 15:08:34,-55.044,-31.832,
2019-12-21 15:08:35,-54.983,-31.833,
2019-12-21 15:08:36,-54.922,-31.833,
2019-12-21 15:08:37,-54.86,-31.833,
2019-12-21 15:08:38,-54.799,-31.833,
2019-12-21 15:08:39,-54.738,-31.833,
2019-12-21 15:08:40,-54.677,-31.833,
2019-12-21 15:08:41,-54.61600000000001,-31.834,
2019-12-21 15:08:42,-54.554,-31.834,
2019-12-21 15:08:43,-54.493,-31.834,
2019-12-21 15:08:44,-54.432,-31.834,
2019-12-21 15:08:45,-54.371,-31.834,
2019-12-21 15:08:46,-54.31,-31.834,
2019-12-21 15:08:47,-54.249,-31.834,
2019-12-21 15:08:48,-54.188,-31.835,
2019-12-21 15:08:49,-54.127,-31.835,
2019-12-21 15:08:50,-54.067,-31.835,
2019-12-21 15:08:51,-54.006,-31.835,
2019-12-21 15:08:52,-53.945,-31.835,
2019-12-21 15:08:53,-53.88399999999999,-31.835,
2019-12-21 15:08:54,-53.823,-31.836,
2019-12-21 15:08:55,-53.76300000000001,-31.836,
2019-12-21 15:08:56,-53.702,-31.836,
2019-12-21 15:08:57,-53.64100000000001,-31.836,
2019-12-21 15:08:58,-53.581,-31.836,
2019-12-21 15:08:59,-53.52,-31.836,
2019-12-21 15:09:00,-53.46,-31.836,
2019-12-21 15:09:01,-53.399,-31.837,
2019-12-21 15:09:02,-53.339,-31.837,
2019-12-21 15:09:03,-53.278,-31.837,
2019-12-21 15:09:04,-53.218,-31.837,
2019-12-21 15:09:05,-53.157,-31.837,
2019-12-21 15:09:06,-53.097,-31.837,
2019-12-21 15:09:07,-53.037,-31.838,
2019-12-21 15:09:08,-52.977,-31.838,
2019-12-21 15:09:09,-52.916,-31.838,
2019-12-21 15:09:10,-52.856,-31.838,
2019-12-21 15:09:11,-52.79600000000001,-31.838,
2019-12-21 15:09:12,-52.736,-31.838,
2019-12-21 15:09:13,-52.676,-31.838,
2019-12-21 15:09:14,-52.61600000000001,-31.839,
2019-12-21 15:09:15,-52.556,-31.839,
2019-12-21 15:09:16,-52.496,-31.839,
2019-12-21 15:09:17,-52.43600000000001,-31.839,
2019-12-21 15:09:18,-52.37600000000001,-31.839,
2019-12-21 15:09:19,-52.316,-31.839,
2019-12-21 15:09:20,-52.256,-31.84,
